"","ECS"
"1250",4.78991599364234
"1251",3.31464508473105
"1252",4.12894297712978
"1253",2.09724547402313
"1254",2.22203077089208
"1255",2.37455377019464
"1256",2.19711592588719
"1257",3.50499600391256
"1258",1.57809756830114
"1259",5.42869897820455
"1260",2.5594718371777
"1261",3.4053571494613
"1262",2.90437398973282
"1263",4.08045227804494
"1264",3.78629072920194
"1265",2.5707822426112
"1266",1.35875201294377
"1267",3.88373704367149
"1268",3.29849364934275
"1269",3.82223460976363
"1270",2.50138097442911
"1271",5.76013244171358
"1272",4.86209516357581
"1273",4.28075565929016
"1274",2.37158939508845
"1275",2.59083764542116
"1276",4.46079956392299
"1277",3.36616520625163
"1278",4.65897389513796
"1279",4.52651587349531
"1280",0.793888147078584
"1281",3.32957439953971
"1282",3.46763665890669
"1283",4.94312929582664
"1284",3.63471031687927
"1285",3.87240071935846
"1286",1.28066883686064
"1287",1.88152859275646
"1288",3.0391858897106
"1289",5.19883581070169
"1290",3.91202213681056
"1291",4.25852020282959
"1292",2.79434150123363
"1293",3.03660627221037
"1294",3.50944537664187
"1295",4.05745151421663
"1296",4.65788954219277
"1297",3.30056964980109
"1298",3.9634376867448
"1299",3.27825007415764
"1300",3.5703718307561
"1301",2.60916192264148
"1302",2.63393707128857
"1303",2.46647903723079
"1304",2.17768118770657
"1305",1.94705542678772
"1306",3.71968668949553
"1307",5.71090935029271
"1308",3.21504285617838
"1309",2.53444474422101
"1310",2.5748309703071
"1311",4.591065022501
"1312",3.03620056506575
"1313",1.63585350333169
"1314",3.0825126400109
"1315",3.5694153021528
"1316",4.18619858360799
"1317",2.14236339925214
"1318",6.27174717574344
"1319",3.20683491686555
"1320",3.27857238859972
"1321",4.19674233367368
"1322",2.79991046547308
"1323",3.71708738669586
"1324",3.2989203338349
"1325",4.29834142590181
"1326",5.33471320431158
"1327",6.38608667211298
"1328",3.2673909647615
"1329",2.9427482686793
"1330",3.87897784115845
"1331",5.60340144343285
"1332",4.93443813413102
"1333",2.93703703767183
"1334",2.7947600019124
"1335",3.31703978388304
"1336",3.93601533355208
"1337",3.25453762606362
"1338",2.54798374923915
"1339",3.04276441011318
"1340",4.55067093892031
"1341",3.89116501038853
"1342",4.94023860580892
"1343",4.22328148247544
"1344",4.05449890868152
"1345",5.56614312452621
"1346",3.38570138071863
"1347",2.33934943689291
"1348",7.00964834209107
"1349",2.67080089049344
"1350",3.90750272176286
"1351",1.74133819637213
"1352",3.66438105722367
"1353",3.86190502794771
"1354",5.29715146645289
"1355",2.2907927075723
"1356",6.48526475734602
"1357",3.05642039700954
"1358",2.18128607896783
"1359",3.9001194898219
"1360",4.55441229125334
"1361",7.31962517412658
"1362",5.67626377643709
"1363",3.99160334074653
"1364",4.43946385460413
"1365",1.59322750786085
"1366",3.07712398699434
"1367",3.13695886404154
"1368",2.08018177860453
"1369",1.96584760395258
"1370",3.29997329782357
"1371",2.40424918152584
"1372",3.74947856742441
"1373",5.03974000584106
"1374",2.93617508670441
"1375",3.4684770021817
"1376",5.6926256951509
"1377",3.56609275394852
"1378",3.72856699216599
"1379",1.43258502899921
"1380",3.73464764741135
"1381",3.1280971678542
"1382",3.41175598234536
"1383",5.34425466586585
"1384",2.7811403644492
"1385",1.93782430122882
"1386",3.21791464474576
"1387",6.40770336228549
"1388",3.66512945060679
"1389",4.02710534981466
"1390",1.50148822232764
"1391",3.38083146339993
"1392",6.36554735851694
"1393",3.51816023432136
"1394",3.28087214478956
"1395",3.05016475064177
"1396",3.09381057642364
"1397",3.87775468277545
"1398",3.83165720792911
"1399",3.58471993543668
"1400",6.35816813923548
"1401",2.55060945997928
"1402",6.6060412180642
"1403",3.0169092379998
"1404",4.41574834399779
"1405",2.5619077752048
"1406",3.62060980368539
"1407",3.87868953454539
"1408",6.46460941044271
"1409",5.4556305509291
"1410",4.89324103375138
"1411",3.13988616622749
"1412",4.81676756631214
"1413",3.96144565957339
"1414",2.35486594281394
"1415",3.49988803180926
"1416",6.35668590189911
"1417",5.13151427684099
"1418",3.33873450870369
"1419",6.03477767133559
"1420",3.07845966566687
"1421",2.37600911108035
"1422",3.73312056846839
"1423",2.32834662896203
"1424",1.95991045785436
"1425",2.07801851037512
"1426",3.63078419868964
"1427",3.34730338999906
"1428",4.15119167292206
"1429",5.14728166811368
"1430",5.69434531709676
"1431",3.70091891955492
"1432",2.57157935726722
"1433",1.95054574345945
"1434",3.17942885855012
"1435",2.94054056038639
"1436",2.60410525905417
"1437",4.48162832877152
"1438",1.67009604135
"1439",1.74081828508102
"1440",2.83718841107373
"1441",3.94441140421058
"1442",3.19379706590368
"1443",4.05749828591453
"1444",3.18529925214582
"1445",5.3840187983975
"1446",3.92186091435061
"1447",1.75297312995944
"1448",2.26816116118267
"1449",2.41049644361903
"1450",6.08543826674059
"1451",3.49798397345776
"1452",4.27885224140561
"1453",2.83602659066909
"1454",3.37003307164341
"1455",2.62694095415791
"1456",7.48636617461274
"1457",4.23590624011648
"1458",2.37875223027827
"1459",5.32546822043292
"1460",4.76875838426746
"1461",3.15552802161025
"1462",5.93546784334745
"1463",3.64712690870999
"1464",3.27033676458491
"1465",6.81808719611479
"1466",3.90501816324646
"1467",6.54495931934928
"1468",3.2296003691107
"1469",2.65933997225917
"1470",2.93294660323103
"1471",3.12190893165827
"1472",3.72259854655391
"1473",4.26846953453713
"1474",2.99503968002725
"1475",4.37795455931655
"1476",4.84043455970253
"1477",2.08928600200349
"1478",8.23430985497928
"1479",3.57421211660258
"1480",3.12749045546669
"1481",3.8737285711308
"1482",4.09752028393291
"1483",4.31178888438287
"1484",4.02734075146487
"1485",1.51805978648085
"1486",3.91617306324935
"1487",3.46202547149893
"1488",3.49755232705079
"1489",3.14569409936774
"1490",2.4692962323923
"1491",5.24223715907554
"1492",2.43766583876399
"1493",1.61719473311509
"1494",3.7164625198344
"1495",4.66546240546092
"1496",2.91229381422611
"1497",5.23985991247557
"1498",5.64348042353861
"1499",3.01993427429779
"1500",2.81764678343723
"1501",2.88773726840995
"1502",2.78587871800133
"1503",4.60667026614538
"1504",6.27276149837684
"1505",2.70482795915025
"1506",3.54318407303596
"1507",6.25835740275536
"1508",2.89374245925211
"1509",3.27187948120329
"1510",3.00963798659811
"1511",2.34338020220657
"1512",2.91926296386476
"1513",3.94105380699544
"1514",2.06320108378391
"1515",5.03756833649029
"1516",3.02604606735044
"1517",2.4049785083297
"1518",4.27727526107364
"1519",2.18377224731082
"1520",4.64599837228463
"1521",3.12720603235671
"1522",4.07655502294123
"1523",3.56646412538015
"1524",4.34158850288882
"1525",6.05520693970786
"1526",3.66875019697398
"1527",1.91857986086378
"1528",5.50225051746402
"1529",2.53706318399644
"1530",3.70799490822874
"1531",3.73302854886567
"1532",3.10351089654481
"1533",2.96010953316173
"1534",5.64662536558223
"1535",4.17371637576288
"1536",2.51395108629349
"1537",3.25763624511031
"1538",3.60042256232632
"1539",5.38903676697945
"1540",2.14688211019376
"1541",2.76216495513044
"1542",1.92226586111133
"1543",4.79671187641683
"1544",2.30709487778063
"1545",5.05664942284551
"1546",3.66662748528741
"1547",6.53959640076998
"1548",1.81569644354369
"1549",3.08682332212306
"1550",3.60340973456249
"1551",2.31889206004972
"1552",1.59844360263544
"1553",3.71667091878052
"1554",2.94332702752057
"1555",3.2749094704243
"1556",5.24477449763248
"1557",2.68982153489766
"1558",2.95342483170929
"1559",5.28801390814987
"1560",2.77588263853647
"1561",2.27716539934018
"1562",7.50905632952029
"1563",2.38933969128877
"1564",3.30381602262754
"1565",3.36905589217616
"1566",3.52320278315443
"1567",3.900663610776
"1568",2.52183515884716
"1569",5.2199640877369
"1570",2.72303787794017
"1571",1.37110664094834
"1572",2.25912646758594
"1573",2.53863855916268
"1574",4.83819365938064
"1575",2.4241001599775
"1576",3.08989550312085
"1577",4.82968969723052
"1578",2.11513420916018
"1579",2.23753418512213
"1580",2.27095112162522
"1581",1.91411593782182
"1582",2.59310577630621
"1583",5.58860500340019
"1584",2.58991825385763
"1585",3.98207363221432
"1586",3.48123567986153
"1587",4.35503512234381
"1588",5.41422423751288
"1589",2.20042266428297
"1590",2.67207857627475
"1591",5.79236096366685
"1592",1.55758819421234
"1593",3.17777717113065
"1594",3.56032969920103
"1595",2.54319633165809
"1596",4.92912943477044
"1597",3.64522449836813
"1598",2.12876543701698
"1599",5.35380849901506
"1600",5.51466553838487
"1601",2.55187668943695
"1602",6.03198392584522
"1603",4.62510036037921
"1604",4.87762079043111
"1605",2.48067661980267
"1606",5.78299246570752
"1607",3.23240472880867
"1608",5.29080548547233
"1609",3.95742793067407
"1610",2.5045760497643
"1611",4.91649077289404
"1612",2.06004192034482
"1613",3.08888136891326
"1614",3.67094952887301
"1615",3.87812744906821
"1616",6.68743955795975
"1617",2.88863935153215
"1618",3.27023501733887
"1619",6.81140177665734
"1620",3.52325600618925
"1621",2.6340369491007
"1622",4.02655205454709
"1623",5.72112171515007
"1624",2.95688393533428
"1625",4.59522801821314
"1626",3.27128527178532
"1627",4.30202163643434
"1628",3.54570758516115
"1629",2.80046440714436
"1630",2.85383963564286
"1631",1.83094514601688
"1632",2.32597639025024
"1633",3.88346875355859
"1634",3.24063851554509
"1635",5.80645615642976
"1636",3.98606444410316
"1637",2.13626083992542
"1638",2.78254285254207
"1639",4.04106041587171
"1640",3.46248113723771
"1641",2.36012454602733
"1642",2.6460302666029
"1643",4.52830129472341
"1644",1.75116301588875
"1645",2.9438404190713
"1646",3.51582600847652
"1647",5.25825527523083
"1648",2.02116994744698
"1649",3.35637933742578
"1650",3.8256440070067
"1651",3.938728044634
"1652",4.59000942356286
"1653",5.55691438323186
"1654",4.08997063115771
"1655",3.89275111336087
"1656",2.35324012400187
"1657",3.23297476570327
"1658",3.54179849011033
"1659",2.09103353010202
"1660",5.12739474224091
"1661",5.93199830969325
"1662",2.82999608285448
"1663",3.46091863135258
"1664",5.40897335093861
"1665",2.32579716993505
"1666",4.44520656661504
"1667",4.80232814869781
"1668",3.65673064289992
"1669",2.80388428450892
"1670",3.3746322998473
"1671",2.16332043585879
"1672",3.16289963034595
"1673",6.30941643594054
"1674",4.2431826352585
"1675",1.87758277814967
"1676",3.68841836523944
"1677",4.95810433940876
"1678",4.82369626540767
"1679",4.75320413725211
"1680",5.04474206200474
"1681",3.11405645192401
"1682",3.52507012197193
"1683",5.25477159456484
"1684",2.76655014604072
"1685",5.11817253165284
"1686",2.60358603693389
"1687",3.37380758287427
"1688",2.94524152357427
"1689",3.03847707785899
"1690",4.97495883613191
"1691",8.69474706703096
"1692",6.03659020200266
"1693",5.89222579194277
"1694",4.07406810023213
"1695",3.90883414471053
"1696",4.41838856718601
"1697",1.72201676609084
"1698",3.23988898714343
"1699",2.90249743420161
"1700",3.92055901503859
"1701",1.66224247021502
"1702",3.01325601875606
"1703",6.9648754944343
"1704",4.32037484731102
"1705",2.60960748075122
"1706",1.94827162950282
"1707",3.86679919202642
"1708",5.14961382918649
"1709",2.81763442133625
"1710",2.47547795215118
"1711",4.78529474042419
"1712",4.82223559947608
"1713",5.1130604053856
"1714",4.75349485136738
"1715",3.48286539072529
"1716",4.75777032469609
"1717",4.11746018022791
"1718",4.16532772994865
"1719",3.33228711190611
"1720",2.92992612191056
"1721",3.03826231996249
"1722",5.96496819714969
"1723",3.95789405768929
"1724",4.13596340200777
"1725",4.95173448372407
"1726",2.46138137679567
"1727",3.01474715647153
"1728",6.59857284493719
"1729",5.73308806297528
"1730",3.24789008373527
"1731",3.1967467386026
"1732",4.22825883552743
"1733",3.58271741372017
"1734",3.24129629464241
"1735",2.2377092613226
"1736",3.6244149118693
"1737",4.36474935930112
"1738",3.5034451794403
"1739",3.47689964795263
"1740",2.61235036555941
"1741",3.60014518507501
"1742",2.55990784419892
"1743",3.72916167454597
"1744",3.39488237323661
"1745",3.64570854503132
"1746",4.62407091539349
"1747",3.5943779478504
"1748",2.03197427749573
"1749",4.06969509982348
"1750",5.5313266151646
"1751",2.7715806834262
"1752",3.46090286789379
"1753",2.03518967844319
"1754",4.15455623412163
"1755",3.38869034982386
"1756",1.88061240407481
"1757",4.76199532896595
"1758",4.49503886481794
"1759",3.89141835579495
"1760",4.70185781525497
"1761",3.09280100465121
"1762",4.37539971518848
"1763",4.04298169842199
"1764",2.62516392608516
"1765",3.24380760327609
"1766",2.87541120550613
"1767",3.81930616628139
"1768",4.75145957167563
"1769",5.88615011592629
"1770",4.50241302641762
"1771",2.54104981391229
"1772",3.96213705401905
"1773",2.63673944300049
"1774",3.41181304107504
"1775",3.42755416445077
"1776",4.77744337130743
"1777",3.16175419463022
"1778",6.85675259585912
"1779",4.11726816058476
"1780",3.34990560762019
"1781",5.14035305686741
"1782",4.65784538101086
"1783",5.51915270629999
"1784",4.95518542078931
"1785",2.4456998670728
"1786",3.74201256890153
"1787",2.84379739927057
"1788",5.57810655187669
"1789",2.92215529463184
"1790",3.93337211939516
"1791",4.95123894121675
"1792",3.99591144656994
"1793",1.58309001399925
"1794",4.47869675860675
"1795",3.88629137447031
"1796",4.13426566359722
"1797",4.27101889346151
"1798",5.59157151683389
"1799",4.60349088845482
"1800",1.56497065461081
"1801",2.01062150567331
"1802",3.90211773842367
"1803",2.73554610952032
"1804",1.99303762849015
"1805",3.48592930102166
"1806",2.46827532521036
"1807",5.59992859615307
"1808",5.42023723205644
"1809",3.31584549860747
"1810",3.99232460417313
"1811",5.55225078237708
"1812",3.77684452191884
"1813",3.48097275641041
"1814",2.12422312844575
"1815",1.60493691777357
"1816",3.5080939718949
"1817",2.42763528762666
"1818",3.45547900314739
"1819",2.7646913970971
"1820",6.21088830749202
"1821",3.33437842529774
"1822",2.74262700717144
"1823",4.50512347878051
"1824",5.77361994900004
"1825",4.53390596292898
"1826",4.93432880182192
"1827",3.50299185961747
"1828",2.49738499404381
"1829",4.14904470219124
"1830",4.8980337987656
"1831",2.95390100274616
"1832",3.41422258344172
"1833",3.331463780379
"1834",5.07336618964415
"1835",2.95706798520815
"1836",3.55560912278854
"1837",3.56718748353048
"1838",2.44290451736576
"1839",2.0271407228358
"1840",3.34425234918179
"1841",2.38339592852396
"1842",2.19748702431113
"1843",5.85228944726039
"1844",2.56980488182414
"1845",2.65691575411695
"1846",4.17417973685139
"1847",3.13544339582867
"1848",3.95369764842632
"1849",3.52964964924132
"1850",3.03537762306177
"1851",2.8353929096955
"1852",5.62888575169162
"1853",3.16368939018145
"1854",5.06627882221173
"1855",2.29499415783154
"1856",3.74714822653836
"1857",3.28459489301922
"1858",3.61234911219468
"1859",4.01994629024489
"1860",3.48419120332018
"1861",3.33768135421102
"1862",3.76188174542603
"1863",7.26254951644948
"1864",3.58806848245405
"1865",2.94652360048369
"1866",4.91300191740919
"1867",3.03644230978274
"1868",4.35958281882477
"1869",1.45672817657595
"1870",4.91053511382676
"1871",3.48542873103459
"1872",3.64286508470524
"1873",2.23276867602873
"1874",2.83216054264878
"1875",2.53033185221506
"1876",5.69220916953318
"1877",2.98235432976851
"1878",2.84607638788522
"1879",1.71807962609517
"1880",3.86848410078462
"1881",2.86829817681207
"1882",2.20159752610586
"1883",3.78591748951675
"1884",2.9832721171215
"1885",2.25890937444295
"1886",2.42491213969537
"1887",4.07130523627461
"1888",3.64962946752579
"1889",2.30842206822364
"1890",6.06117794608485
"1891",5.50820717866192
"1892",1.3780600600882
"1893",2.9159802689015
"1894",3.25018432490766
"1895",4.63238979055064
"1896",1.79358047354782
"1897",4.34189537429688
"1898",5.22511776429414
"1899",5.40255917895129
"1900",4.98973556808329
"1901",3.94306934405595
"1902",3.84734417682864
"1903",2.88201951283974
"1904",2.99018997795871
"1905",3.08211442749612
"1906",1.93532420782907
"1907",3.65877985193189
"1908",3.47506532294156
"1909",6.30225803162508
"1910",2.29509504452981
"1911",5.41541840570048
"1912",2.9067950841339
"1913",2.85941965924287
"1914",4.77213260790641
"1915",3.02997785593149
"1916",3.28870214386612
"1917",3.16174186928893
"1918",2.94440533911822
"1919",5.15508912739712
"1920",3.77329832047956
"1921",4.64016219940174
"1922",6.60962932674431
"1923",3.90115683566122
"1924",6.61888163051446
"1925",3.63164623614833
"1926",2.77312949748999
"1927",1.86037351239536
"1928",5.37797501509521
"1929",4.58227611211763
"1930",3.53620452845909
"1931",4.41895526563467
"1932",3.70547775693729
"1933",3.02757752203673
"1934",4.84179038038529
"1935",3.93114319783222
"1936",5.76823590072282
"1937",2.29570484164426
"1938",4.83172403043522
"1939",2.32436275089507
"1940",2.7262041565624
"1941",3.81475259882772
"1942",3.38187107341394
"1943",4.23182727705297
"1944",2.32651692733455
"1945",5.86855438903735
"1946",4.44282317877225
"1947",3.46139496723781
"1948",5.12715421745834
"1949",3.75560323960672
"1950",2.77412441877517
"1951",4.87138502882841
"1952",4.35731363613001
"1953",2.95723789817011
"1954",2.34748569496082
"1955",4.67323098745199
"1956",3.73233314473108
"1957",2.87269754631618
"1958",6.5711021718294
"1959",3.32790473668949
"1960",3.74717187814833
"1961",5.16971267962452
"1962",2.80424578968857
"1963",4.88187733939469
"1964",4.23895068202382
"1965",4.1080363460827
"1966",4.18707659564024
"1967",5.70465318114242
"1968",4.46825918593602
"1969",3.40121933142387
"1970",2.93644496303961
"1971",4.89548753308069
"1972",3.89681335912541
"1973",3.88465238644795
"1974",1.9158750993952
"1975",3.54669835954824
"1976",4.34335827146862
"1977",2.24292776028648
"1978",6.28646749091033
"1979",4.50505821678048
"1980",3.40175733042968
"1981",6.07236944101211
"1982",4.51997130381821
"1983",3.43583108611204
"1984",5.2147551886556
"1985",5.34255846817991
"1986",7.08189716691388
"1987",2.87543384322541
"1988",3.53066558275696
"1989",4.98572566020121
"1990",3.73855302566013
"1991",4.56231840252229
"1992",4.55357294699076
"1993",3.30333097299705
"1994",2.83681756401728
"1995",3.21616291376009
"1996",4.14421487329314
"1997",2.7240443833747
"1998",4.43753322765449
"1999",4.27465131923718
"2000",2.42766534279181
"2001",3.98827379122951
"2002",4.61196177380919
"2003",4.51243525108601
"2004",3.53611751121178
"2005",4.77196516684833
"2006",5.26003813020318
"2007",4.89026217605927
"2008",1.94213162616812
"2009",5.48214961390724
"2010",2.22993915183359
"2011",3.06079830784634
"2012",2.85259797417476
"2013",5.06676291049683
"2014",4.15839836473212
"2015",1.92199334792344
"2016",5.60060695863966
"2017",4.91966751619702
"2018",2.94033980452149
"2019",2.33605265280459
"2020",4.0287581773539
"2021",6.28627979015625
"2022",2.64708522617356
"2023",2.42843409879657
"2024",3.67818204546243
"2025",2.5329643700227
"2026",4.58981954573261
"2027",3.40948108996175
"2028",5.87691452882898
"2029",5.85149599645014
"2030",3.60196988263272
"2031",3.83513355923963
"2032",3.8288112211563
"2033",4.22326575786827
"2034",5.60100117434544
"2035",3.94576879570431
"2036",4.09688437624956
"2037",1.9881062289206
"2038",2.89083711394646
"2039",4.26886141686954
"2040",3.28297145713831
"2041",2.13466255663824
"2042",1.56854227617597
"2043",4.04035605397391
"2044",4.97147614010263
"2045",1.35651908701153
"2046",3.77768383096661
"2047",2.39963331070026
"2048",3.93366458467524
"2049",4.42371931521492
"2050",1.73532694196777
"2051",3.36381051933648
"2052",4.38866142979959
"2053",1.84543223381138
"2054",7.01572435231054
"2055",6.73813207596469
"2056",2.99199193341064
"2057",3.59317949036879
"2058",1.37041760176173
"2059",2.45174137126327
"2060",2.8829190852968
"2061",4.92062848310597
"2062",3.87189576530341
"2063",4.45308538824483
"2064",3.49314696838791
"2065",3.30642125316118
"2066",3.22625640322799
"2067",2.87851972128726
"2068",4.7910913501292
"2069",1.27044787518442
"2070",3.69610158518741
"2071",5.7727825544006
"2072",7.08756500029668
"2073",3.6194985437427
"2074",4.653598056707
"2075",4.4582518224887
"2076",4.53499424605398
"2077",5.51677588885321
"2078",4.71860112422752
"2079",2.74974664181939
"2080",2.68387594156869
"2081",3.35273747013402
"2082",3.35432595307591
"2083",4.6169848283214
"2084",1.50090047961479
"2085",3.44415894570009
"2086",4.49381339594029
"2087",1.65049230402506
"2088",2.82533682250631
"2089",3.08596300128214
"2090",4.57852988790206
"2091",3.67082534577289
"2092",2.46727335082153
"2093",3.71631283195599
"2094",3.29247747072369
"2095",6.19887531865346
"2096",2.89706733532762
"2097",4.31821347253394
"2098",3.78813575177928
"2099",1.1119313315948
"2100",4.64545455736473
"2101",3.31425604805757
"2102",5.38435835759363
"2103",3.37597417699672
"2104",3.19821474640349
"2105",4.82887872320895
"2106",5.21761766797207
"2107",4.12226992630136
"2108",4.84202854074745
"2109",6.80191969440384
"2110",3.2122146670183
"2111",5.75638292287739
"2112",3.48998405120908
"2113",4.09713794268879
"2114",2.7557822441909
"2115",4.92427961246596
"2116",3.21064880845928
"2117",4.5926425888838
"2118",3.49156707825607
"2119",3.89358781382414
"2120",4.54690494692372
"2121",2.7909439866018
"2122",1.77336555067737
"2123",4.39577375511642
"2124",1.78380370851578
"2125",3.0199213064829
"2126",3.41168723458967
"2127",2.94392165829582
"2128",3.10950304086741
"2129",2.99599575497027
"2130",2.83905433745891
"2131",3.28043295855781
"2132",2.07558360341074
"2133",4.13480205627755
"2134",3.93575511482767
"2135",3.51557271001762
"2136",4.00544881069902
"2137",3.98273442336488
"2138",4.43714258079515
"2139",3.86593360194935
"2140",4.05566514362649
"2141",4.7635531314698
"2142",2.47948163160242
"2143",2.22580037941513
"2144",5.44387501832612
"2145",2.47883960117509
"2146",2.70928255812285
"2147",2.50368833116617
"2148",2.41139658188068
"2149",3.47329896231897
"2150",4.79465976195261
"2151",3.44213993223113
"2152",3.69919117426625
"2153",3.67991602184826
"2154",3.34735960002301
"2155",4.69051508555917
"2156",2.74020192982107
"2157",3.1026294813373
"2158",2.34311649335773
"2159",3.71673566464236
"2160",1.98937994412385
"2161",2.5658494999717
"2162",4.43680077236444
"2163",3.58707343845688
"2164",3.28576509590335
"2165",5.51431319776776
"2166",1.37150050215347
"2167",2.73662267675382
"2168",4.63823616290055
"2169",5.24264830636547
"2170",3.33889370022008
"2171",3.24366323690488
"2172",3.64996160247479
"2173",3.39801958840961
"2174",3.36079310491186
"2175",3.21047513042352
"2176",4.38482805438622
"2177",4.70100574232469
"2178",2.16333372937693
"2179",6.84756468721506
"2180",4.36683698730268
"2181",5.18188091673231
"2182",3.19859957666562
"2183",4.3231445872788
"2184",1.39220138192867
"2185",2.16216669043911
"2186",6.71408275228959
"2187",3.09331296905265
"2188",3.41008604361331
"2189",2.13061515976172
"2190",3.83384049744721
"2191",3.49583926555864
"2192",3.2594107554521
"2193",2.5643893261679
"2194",4.184307132803
"2195",3.51129130816111
"2196",4.26924176529977
"2197",4.22597036744201
"2198",2.71095033667046
"2199",5.4151000705994
"2200",4.23057597684684
"2201",4.41453163735795
"2202",3.06934946547178
"2203",1.92736567646186
"2204",1.51994224957239
"2205",2.03457605743204
"2206",4.68620312483687
"2207",3.84364487899924
"2208",4.94858730003078
"2209",2.88845057569903
"2210",4.12450400661328
"2211",5.19189071858522
"2212",2.61387993334335
"2213",4.81524425594008
"2214",3.65955807806058
"2215",2.51760476552649
"2216",3.73913136144987
"2217",2.70915381640908
"2218",4.06137431997373
"2219",3.34621315421681
"2220",1.84987100225772
"2221",2.73993359811279
"2222",3.03275341935596
"2223",3.19042624360005
"2224",2.66635392434326
"2225",1.97598370183699
"2226",2.72290751090034
"2227",2.57036901437847
"2228",3.71695971556507
"2229",5.66455788842508
"2230",1.9253345092522
"2231",2.02788576415828
"2232",2.50584596961369
"2233",4.77907724949619
"2234",2.80546503974373
"2235",3.26567675903899
"2236",3.61333864763882
"2237",4.05141154682422
"2238",3.20205131496019
"2239",3.08260509548648
"2240",3.35945619712944
"2241",2.17208154255325
"2242",5.10804174358655
"2243",4.40768743713859
"2244",3.47948002320296
"2245",3.08060914124264
"2246",5.2532338452749
"2247",2.68960424617899
"2248",3.64868276406133
"2249",2.04218942025649
"2250",3.12632464165994
"2251",2.56770043465965
"2252",2.72562444532667
"2253",4.08421639774798
"2254",5.00248914241371
"2255",3.76941913643266
"2256",3.97535003861365
"2257",3.68773691662852
"2258",3.25765484865547
"2259",3.60174490435554
"2260",4.42260150267094
"2261",4.32331892598866
"2262",4.28136022214721
"2263",6.72601977873082
"2264",4.61328618498137
"2265",1.93170137682561
"2266",2.79843864349459
"2267",6.12176348397287
"2268",2.03466538787408
"2269",1.59540533271122
"2270",5.7752043837448
"2271",3.85823788636338
"2272",1.46178886082845
"2273",3.82789314526711
"2274",3.83884212680143
"2275",3.49943122557018
"2276",4.46618085857663
"2277",5.20314525007607
"2278",4.75575226245088
"2279",7.02507601045061
"2280",3.39916329043525
"2281",3.2775556280699
"2282",2.81322529184648
"2283",5.46876146338691
"2284",2.68726680522065
"2285",3.34571016466739
"2286",3.86089298169124
"2287",6.48578130246514
"2288",4.65182708481898
"2289",4.97126180943934
"2290",4.87072197530866
"2291",2.95942227884226
"2292",3.72911553256684
"2293",6.03145888596208
"2294",4.07239193496442
"2295",1.73888518781
"2296",5.26862366072921
"2297",3.33906121815461
"2298",3.0586930008259
"2299",3.07678189696605
"2300",3.38576364635718
"2301",2.74005124098509
"2302",2.47444141338724
"2303",3.28103396223937
"2304",4.29465534065106
"2305",3.7077557935106
"2306",5.27770624215605
"2307",4.33209082231778
"2308",3.27241245636811
"2309",3.31414136615011
"2310",2.78145209518804
"2311",5.99191061658636
"2312",4.02099584498867
"2313",3.65079853775345
"2314",6.33224479439727
"2315",1.31707551058706
"2316",4.09792793327837
"2317",7.97879846791387
"2318",2.3920402587449
"2319",3.25849247400197
"2320",3.57663533877954
"2321",2.61210152335835
"2322",3.97650187443557
"2323",4.50455710912209
"2324",3.46591624960593
"2325",4.4213371548159
"2326",2.8495466107235
"2327",3.75592665242872
"2328",3.18435786942564
"2329",3.08796641466019
"2330",3.06292039363546
"2331",4.15950740536955
"2332",1.79352022290905
"2333",3.29600239463262
"2334",2.59413592039137
"2335",4.14026436538254
"2336",3.34623303667424
"2337",3.2940106183921
"2338",2.74307614369997
"2339",5.03258269395315
"2340",4.46700054258715
"2341",2.83832458314884
"2342",2.26637297791422
"2343",4.97176858959253
"2344",2.72008713131374
"2345",4.57482666706219
"2346",3.65199705597932
"2347",1.64782974490928
"2348",4.80762488599247
"2349",2.58590464645626
"2350",2.81276402792922
"2351",6.01654780214812
"2352",3.69337615100596
"2353",2.76071455121269
"2354",3.03902297284297
"2355",4.0180511102781
"2356",3.71167578438955
"2357",3.98500042266855
"2358",2.54745181818149
"2359",4.54975962029547
"2360",5.29517186846265
"2361",2.73904534257553
"2362",3.01800411265085
"2363",5.03969300181403
"2364",3.22976427374936
"2365",4.63194903093652
"2366",3.13608384572533
"2367",5.70230686582624
"2368",3.0803765584839
"2369",1.82727151723799
"2370",1.16885000558972
"2371",1.71272836747569
"2372",3.5773445332252
"2373",5.1220213040079
"2374",3.28599635578983
"2375",4.69080394203507
"2376",3.66724162098955
"2377",4.86074918144466
"2378",4.63031471192541
"2379",2.61838288295279
"2380",4.62273899054162
"2381",3.41513456511533
"2382",2.32846591804208
"2383",6.11349294219442
"2384",2.48778538669531
"2385",7.44424687213292
"2386",3.53357942200686
"2387",4.79502566030464
"2388",4.01182237937352
"2389",2.78108522460323
"2390",3.81720832511138
"2391",2.5974325158055
"2392",4.06918641085804
"2393",2.36592728942094
"2394",2.36529540408123
"2395",2.60122522902483
"2396",3.74218268354134
"2397",2.99028030596852
"2398",4.27411403219432
"2399",2.73277348224181
"2400",3.30568602158619
"2401",6.49334490573751
"2402",4.12067723031313
"2403",3.51586573521121
"2404",4.6320594902265
"2405",3.87902297032432
"2406",3.90719212452156
"2407",3.80442697148632
"2408",3.14685427542697
"2409",4.65795285536933
"2410",4.08374750285614
"2411",5.67406573915382
"2412",2.75411156381758
"2413",5.16006934051843
"2414",1.94810483932862
"2415",3.39120038998427
